anime_id,title,type,source,episodes,duration_min,score,studio,genre,start,finish
3152,Down Load: Namu Amida Butsu wa Ai no Uta,OVA,Original,1,47.0,5.87,Madhouse,"Action, Adventure, Psychological, Sci-Fi",1992-12-18,1992-12-18
22433,Break Blade,TV,Manga,12,24.0,7.39,"Production I.G, Xebec","Action, Military, Fantasy, Mecha, Shounen",2014-04-06,2014-06-22
34439,Code Geass: Hangyaku no Lelouch II - Handou,Movie,Original,1,0.0,7.76,Sunrise,"Action, Military, Sci-Fi, Super Power, Mecha, School",2018-02-10,2018-02-10
20473,Teekyuu 3,TV,Manga,12,2.0,6.91,MAPPA,"Comedy, School, Shounen, Sports",2013-10-06,2013-12-22
34636,Ballroom e Youkoso,TV,Manga,24,24.0,8.34,Production I.G,"Comedy, Sports, Drama, Romance, School, Shounen",2017-07-09,2017-12-17
6033,Dragon Ball Kai,TV,Manga,97,23.0,7.91,Toei Animation,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",2009-04-05,2011-03-27
30420,Dr. Slump: Arale-chan no Koutsuu Anzen,Special,Manga,1,13.0,5.85,Toei Animation,"Sci-Fi, Comedy, Shounen",,
49,Aa! Megami-sama!,OVA,Manga,5,30.0,7.38,AIC,"Comedy, Magic, Romance, Seinen, Supernatural",1993-02-21,1994-05-17
13357,High School DxD Specials,Special,Light novel,6,4.0,7.39,TNK,"Ecchi, Comedy, Harem, Romance, Demons, School",2012-03-21,2012-08-29
937,Appleseed,OVA,Manga,1,66.0,6.74,Gainax,"Action, Sci-Fi, Adventure, Police, Mecha",1988-04-21,1988-04-21
31580,Ajin,TV,Manga,13,24.0,7.68,Polygon Pictures,"Action, Mystery, Horror, Supernatural, Seinen",2016-01-16,2016-04-09
8763,Hajime Ningen Gyatoruz,TV,Manga,77,24.0,6.55,Tokyo Movie Shinsha,"Comedy, Historical",1974-10-05,1976-03-27
1535,Death Note,TV,Manga,37,23.0,8.67,Madhouse,"Mystery, Police, Psychological, Supernatural, Thriller, Shounen",2006-10-04,2007-06-27
1704,Eat-Man,TV,Manga,12,24.0,6.62,Studio Deen,"Action, Adventure, Sci-Fi, Shounen, Super Power",1997-01-09,1997-03-27
27891,Sword Art Online II: Debriefing,Special,Light novel,1,24.0,6.63,A-1 Pictures,"Action, Adventure, Fantasy, Game",2014-10-11,2014-10-11
15197,Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu,Movie,Original,1,59.0,7.72,Sunrise,"Action, Mecha, Military",2013-09-14,2013-09-14
16255,Meisou-Ou Border,OVA,Manga,1,43.0,5.66,Artland,"Adventure, Seinen",1991-09-01,1991-09-01
10740,Pokemon Best Wishes!: Victini to Shiroki Eiyuu Reshiram,Movie,Game,1,96.0,6.84,OLM,"Adventure, Comedy, Drama, Fantasy, Kids",2011-07-16,2011-07-16
30381,Sousei no Aquarion Evol,Special,Original,1,26.0,6.84,Satelight,"Mecha, Romance, Sci-Fi",2015-07-02,2015-07-02
33299,Magic-Kyun! Renaissance,TV,Original,13,23.0,7.26,Sunrise,"Music, Magic, Romance, School",2016-10-02,2016-12-25
852,Gokinjo Monogatari,TV,Manga,50,25.0,7.53,Toei Animation,"Slice of Life, Comedy, Drama, Romance, Shoujo",1995-09-10,1996-09-01
615,Nurse Witch Komugi-chan Magikarte,OVA,Original,5,24.0,6.72,"Kyoto Animation, Tatsunoko Production","Comedy, Magic, Parody",2002-08-23,2004-04-02
6093,Anmitsu Hime,TV,Manga,51,24.0,6.51,Studio Pierrot,"Comedy, Historical, Shoujo",1986-10-05,1987-09-27
31890,Nurse Witch Komugi-chan R,TV,Original,12,22.0,5.99,Tatsunoko Production,"Comedy, Magic, Parody",2016-01-10,2016-03-27
8394,Cyborg 009 (TV),TV,Manga,26,24.0,7.07,Toei Animation,"Action, Adventure, Mecha, Sci-Fi, Shounen",1968-04-05,1968-09-27
1094,One Piece: Umi no Heso no Daibouken-hen,Special,Manga,1,49.0,7.39,Toei Animation,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",2000-12-20,2000-12-20
9930,Snow Halation,Music,Music,1,6.0,7.72,Sunrise,Music,2010-12-22,2010-12-22
7739,11eyes: Momoiro Genmutan,Special,Visual novel,1,23.0,6.19,Doga Kobo,"Ecchi, Comedy, Super Power, Supernatural",2010-06-25,2010-06-25
33741,Kidou Keisatsu Patlabor: Reboot,Movie,Original,1,7.0,6.73,Khara,"Sci-Fi, Comedy, Police, Mecha",2016-10-15,2016-10-15
23409,Duel Masters VS,TV,Original,49,24.0,6.17,Ascension,"Action, Adventure, Comedy, Shounen",2014-04-05,2015-03-28
151,Re: Cutey Honey,OVA,Manga,3,45.0,7.15,"Gainax, Toei Animation","Action, Sci-Fi, Comedy, Ecchi, Shoujo Ai",2004-07-24,2004-09-25
12579,Itsuka Tenma no Kuro Usagi Picture Drama,Special,Light novel,6,10.0,6.3,Zexcs,"Comedy, Ecchi, Romance, Shounen, Supernatural, Vampire",2011-09-30,2012-02-24
12477,Sakasama no Patema,Movie,Original,1,99.0,8.17,"Studio Rikka, Purple Cow Studio Japan","Sci-Fi, Seinen",2013-11-09,2013-11-09
15591,Joshiraku OVA,OVA,Manga,1,23.0,7.48,J.C.Staff,"Slice of Life, Comedy",2013-02-08,2013-02-08
2744,Potemayo,TV,4-koma manga,12,24.0,7.37,J.C.Staff,"Comedy, School, Seinen",2007-07-07,2007-09-22
6918,Wolverine,TV,Other,12,23.0,6.19,Madhouse,"Action, Martial Arts, Super Power",2011-01-07,2011-03-25
22817,Kindaichi Shounen no Jikenbo Returns,TV,Manga,25,24.0,7.59,Toei Animation,"Mystery, Shounen",2014-04-05,2014-09-27
30654,Ansatsu Kyoushitsu 2nd Season,TV,Manga,25,23.0,8.66,Lerche,"Action, Comedy, School, Shounen",2016-01-08,2016-07-01
30989,Bary-san no Imabari-ben Kouza,TV,Original,47,0.5,5.61,Kachidoki Studio,Comedy,2015-07-07,2016-06-03
6979,Shukufuku no Campanella,TV,Visual novel,12,24.0,6.37,AIC,"Adventure, Fantasy, Harem, Magic",2010-07-03,2010-09-18
425,Shiritsu Araiso Koutougakkou Seitokai Shikkoubu,OVA,Manga,2,26.0,6.55,Nippon Animation,"Comedy, Sports, Shounen Ai",2002-03-29,2002-07-26
11597,Nisemonogatari,TV,Light novel,11,24.0,8.2,Shaft,"Mystery, Comedy, Supernatural, Ecchi",2012-01-08,2012-03-18
35202,Hand Shakers: Go ago Go,Special,Original,1,23.0,5.76,GoHands,Action,2017-07-26,2017-07-26
840,Narue no Sekai,TV,Manga,12,24.0,6.67,Studio Live,"Comedy, Romance, Sci-Fi",2003-04-05,2003-06-28
1133,Tenchi Muyou! GXP,TV,Original,26,24.0,7.24,AIC,"Action, Police, Space, Comedy, Harem, Mecha, Sci-Fi, Shounen",2002-04-02,2002-09-25
12001,One Piece 3D: Gekisou! Trap Coaster,Movie,Manga,1,12.0,7.26,Toei Animation,"Action, Adventure, Fantasy, Comedy, Shounen",2011-12-01,2011-12-01
31519,Anitore! EX,TV,Original,12,4.0,5.53,Rising Force,"Comedy, Sports",2015-10-13,2015-12-29
12965,Jewelpet Movie: Sweets Dance Princess,Movie,Original,1,63.0,6.11,Studio Comet,"Fantasy, Magic, Shoujo",2012-08-11,2012-08-11
3653,Kurogane no Linebarrels,TV,Manga,24,23.0,7.04,Gonzo,"Action, Sci-Fi, Mecha",2008-10-03,2009-03-20
32739,JRA Hokan Keikaku,ONA,Original,3,0.25,4.81,Gainax,"Action, Mecha",2012-06-15,2012-10-09
5177,Denpa-teki na Kanojo,OVA,Light novel,2,42.0,7.7,Brain&#039;s Base,"Mystery, Thriller, School",2009-02-04,2009-12-04
536,Slayers: The Motion Picture,Movie,Light novel,1,66.0,7.36,J.C.Staff,"Adventure, Comedy, Magic, Fantasy, Shounen",1995-07-29,1995-07-29
2911,Kyoushirou to Towa no Sora Specials,Special,Manga,6,5.0,6.69,TNK,"Drama, Magic, Romance, Shounen",2007-07-03,2007-08-13
23209,Sora no Method,TV,Original,13,24.0,6.79,Studio 3Hz,"Slice of Life, Drama, Fantasy, School",2014-10-05,2014-12-28
1123,Beet the Vandel Buster Excellion,TV,Manga,25,24.0,6.8,Toei Animation,"Adventure, Fantasy, Shounen, Supernatural",2005-10-06,2006-03-30
32461,Mitsuami no Kamisama,Movie,Manga,1,28.0,6.87,Production I.G,"Slice of Life, Drama, Seinen",2015-10-24,2015-10-24
4063,Sekirei,TV,Manga,12,23.0,7.32,Seven Arcs,"Action, Comedy, Ecchi, Harem, Super Power",2008-07-02,2008-09-17
36486,Lalala Lala-chan ★Uchuu ni Muchuu★,TV,Other,12,5.0,5.0,Usagi Ou,"Adventure, Kids, Fantasy",2017-10-06,2017-12-22
2278,Mahou Yuugi 3D,OVA,Original,1,30.0,5.78,AIC,"Comedy, Magic",2001-12-29,2001-12-29
33983,Onihei,TV,Novel,13,23.0,7.37,M2,"Historical, Seinen",2017-01-10,2017-04-04
33201,Ojisan to Marshmallow Special,Special,Web manga,1,3.0,6.11,Creators in Pack,Comedy,2016-04-16,2016-04-16
1543,Yoake Mae yori Ruriiro na: Crescent Love,TV,Visual novel,12,23.0,7.2,Daume,"Comedy, Romance, School, Sci-Fi",2006-10-04,2006-12-21
854,Soul Link,TV,Visual novel,12,25.0,6.21,Picture Magic,"Action, Adventure, Space, Comedy, Romance, Military, Sci-Fi",2006-04-02,2006-06-25
31389,Fate/stay night: Unlimited Blade Works 2nd Season - Sunny Day,Special,Visual novel,1,9.0,7.48,ufotable,"Action, Supernatural, Magic, Fantasy",2015-10-07,2015-10-07
540,Tenchi Muyou! Ryououki 2nd Season,OVA,Original,6,33.0,7.75,AIC,"Action, Comedy, Harem, Sci-Fi, Shounen, Space",1994-09-25,1995-09-25
1721,Hitohira,TV,Manga,12,23.0,6.85,Xebec,"Drama, Romance, School, Slice of Life",2007-03-28,2007-06-13
1892,YAT Anshin! Uchuu Ryokou 2,TV,Original,25,25.0,7.01,Group TAC,"Adventure, Comedy, Sci-Fi, Shounen",1998-04-11,1998-10-03
33532,Twin Angel Break,TV,Game,12,23.0,5.96,J.C.Staff,"Drama, Magic",2017-04-07,2017-06-23
33499,Ganbare! Kickers Specials,Special,Manga,2,23.0,6.35,Studio Pierrot,"Sports, Drama, Shounen",2005-08-31,2005-08-31
4723,Seishun Anime Zenshuu,TV,Other,32,26.0,6.68,Nippon Animation,"Historical, Drama, Romance",1986-04-25,1986-12-26
13159,Kuromajo-san ga Tooru!!,TV,Novel,60,7.0,6.49,Shin-Ei Animation,"Comedy, Magic, School, Slice of Life",2012-04-04,2014-02-19
7308,Mirai Shounen Conan (Movie),Movie,Novel,1,122.0,7.08,Nippon Animation,"Adventure, Drama, Sci-Fi",1979-09-15,1979-09-15
29976,Dance with Devils,TV,Original,12,23.0,6.68,Brain&#039;s Base,"Harem, Demons, Supernatural, Romance, Vampire, Shoujo",2015-10-07,2015-12-23
25943,Hacka Doll,Special,Other,2,1.0,5.7,Trigger,Fantasy,2014-08-15,2014-09-18
1158,Geobreeders: File-X Chibi Neko Dakkan,OVA,Manga,3,30.0,6.45,Chaos Project,"Adventure, Comedy, Shounen, Supernatural",1998-05-21,1998-10-21
11239,Hidamari Sketch x Honeycomb,TV,4-koma manga,12,24.0,7.95,Shaft,"Slice of Life, Comedy, School, Seinen",2012-10-05,2012-12-21
1682,Baldr Force Exe Resolution,OVA,Visual novel,4,30.0,6.58,Satelight,"Action, Drama, Mecha, Sci-Fi",2006-11-10,2007-04-04
986,Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen,Special,Manga,1,47.0,7.71,Toei Animation,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",1990-10-17,1990-10-17
35191,Free! Movie 2: Timeless Medley - Yakusoku,Movie,Original,1,98.0,7.75,Kyoto Animation,"Slice of Life, Sports, School",2017-07-01,2017-07-01
10687,Saint Seiya: Legend of Sanctuary,Movie,Manga,1,92.0,6.47,Toei Animation,"Sci-Fi, Adventure, Fantasy, Shounen",2014-06-21,2014-06-21
37566,Qin Shi Ming Yue: Yi Zhe Ru Shi,ONA,Novel,1,16.0,6.2,Sparkly Key Animation Studio,"Drama, Historical",2017-10-05,2017-10-05
34176,Zero kara Hajimeru Mahou no Sho,TV,Light novel,12,24.0,7.21,White Fox,"Action, Fantasy",2017-04-10,2017-06-26
2465,Idol Bouei-tai Hummingbird,OVA,Light novel,4,34.0,5.88,Ashi Production,"Military, Music, Comedy, Parody",1993-09-01,1995-12-01
6251,Sketchbook: Full Color&#039;s Picture Drama,Special,4-koma manga,6,7.0,6.45,Hal Film Maker,"Slice of Life, Comedy",2008-01-25,2008-06-25
318,Hand Maid May,TV,Original,10,23.0,6.82,"TNK, Production Reed","Comedy, Ecchi, Harem, Romance, Sci-Fi",2000-07-26,2000-09-27
24855,Girlfriend (Kari),TV,Game,12,24.0,5.99,Silver Link.,"School, Slice of Life",2014-10-13,2015-12-29
1188,Momoiro Sisters,TV,4-koma manga,24,6.0,6.25,Studio Deen,"Comedy, Slice of Life",1998-08-25,1998-10-05
2737,Kouryuu no Mimi: Mina no Shou,OVA,Manga,2,28.0,5.15,OLM,"Action, Super Power, Drama",1995-04-26,1995-06-01
19585,Kobo-chan,TV,4-koma manga,63,25.0,6.56,Eiken,"Comedy, Kids, Slice of Life",1992-10-19,1994-03-21
13141,Shibainuko-san,TV,Manga,26,2.0,5.83,Hotline,Comedy,2012-04-01,2012-09-23
28185,Oniku Daisuki! Zeushi-kun 2nd Season,ONA,Original,6,2.0,5.13,DLE,Comedy,2014-11-29,2015-03-29
2150,Tanoshii Muumin Ikka,TV,Book,78,24.0,8.05,Telescreen BV,"Adventure, Comedy, Fantasy, Kids, Slice of Life",1990-04-12,1991-10-03
8960,MonHun Nikki Girigiri Airou Mura: Airou Kiki Ippatsu,TV,Game,10,3.0,6.33,DLE,"Action, Comedy",2010-08-05,2010-10-07
2823,Barbapapa,TV,Picture book,45,5.0,6.18,Topcraft,"Fantasy, Comedy",1974-10-13,1975-09-28
34533,Nanbaka: Shusseki Bangou no Tsuita Baka-tachi!,Special,Web manga,1,23.0,6.86,Satelight,"Action, Comedy, School",2017-04-29,2017-04-29
300,3x3 Eyes,OVA,Manga,4,30.0,6.91,Toei Animation,"Action, Demons, Fantasy, Horror, Romance",1991-07-25,1992-03-19
738,MÄR,TV,Manga,102,24.0,7.39,SynergySP,"Action, Adventure, Comedy, Fantasy, Shounen",2005-04-03,2007-03-25
34449,The Reflection,TV,Original,12,25.0,5.21,Studio Deen,"Action, Super Power",2017-07-22,2017-10-07
34368,Vatican Kiseki Chousakan,TV,Novel,12,24.0,6.43,J.C.Staff,"Mystery, Supernatural, Drama",2017-07-07,2017-09-22
8532,Katekyo Hitman Reborn! Special,ONA,Manga,1,26.0,7.69,Artland,"Comedy, Shounen",,
3712,Zero no Tsukaima: Princesses no Rondo,TV,Light novel,12,24.0,7.56,J.C.Staff,"Action, Adventure, Harem, Comedy, Magic, Romance, Ecchi, Fantasy, School",2008-07-07,2008-09-22
1923,Urusei Yatsura Movie 4: Lum The Forever,Movie,Manga,1,95.0,6.88,Studio Deen,"Action, Sci-Fi, Adventure, Comedy, Drama, Romance",1986-02-22,1986-02-22
1049,Cello Hiki no Gauche (1982),Movie,Book,1,63.0,7.03,Oh! Production,"Music, Kids, Drama, Fantasy",1982-01-23,1982-01-23
12281,Rinne no Lagrange Season 2,TV,Original,12,24.0,7.04,Xebec,"Action, Comedy, Mecha, Sci-Fi",2012-07-08,2012-09-23
16498,Shingeki no Kyojin,TV,Manga,25,24.0,8.49,Wit Studio,"Action, Military, Mystery, Super Power, Drama, Fantasy, Shounen",2013-04-07,2013-09-29
750,Binchou-tan,TV,Manga,12,12.0,6.98,Studio Deen,"Slice of Life, Comedy",2006-02-02,2006-04-15
33042,Zonmi-chan: Halloween☆Special Movie!,ONA,Original,1,0.8666666666666667,4.61,Neft Film,"Comedy, Horror",2015-10-26,2015-10-26
14317,Computer Kakumei: Saikyou x Saisoku no Zunou Tanjou,Special,Original,1,10.0,6.55,Production I.G,Sci-Fi,2012-06-03,2012-06-03
31771,Amanchu!,TV,Manga,12,23.0,7.35,J.C.Staff,"Comedy, School, Shounen, Slice of Life",2016-07-08,2016-09-23
33161,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,OVA,Light novel,1,23.0,8.19,feel.,"Comedy, Romance, School",2016-10-27,2016-10-27
9062,Angel Beats! Specials,Special,Original,2,27.0,7.74,P.A. Works,"Action, Comedy, Supernatural, School",2010-12-22,2015-06-24
35000,To LOVE-Ru: Multiplication - Mae kara Ushiro kara,OVA,Manga,1,12.0,7.26,Xebec,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen",2017-11-02,2017-11-02
1153,Crying Freeman,OVA,Manga,6,52.0,6.59,Toei Animation,"Action, Police, Martial Arts, Romance, Drama, Seinen",1988-11-25,1994-02-25
35988,Dame x Prince Anime Caravan,TV,Visual novel,12,23.0,6.6,Studio Flad,"Adventure, Comedy, Romance",2018-01-10,2018-03-28
1245,Shihaisha no Tasogare,OVA,Manga,1,50.0,5.98,"Madhouse, Production Reed","Action, Supernatural, Demons, Drama, Horror, Sci-Fi, Shoujo",1998-01-21,1998-01-21
30901,Utawarerumono: Itsuwari no Kamen,TV,Visual novel,25,23.0,7.34,White Fox,"Action, Drama, Fantasy",2015-10-04,2016-03-27
29325,Ghost in the Shell: Arise - Alternative Architecture,TV,Manga,10,24.0,7.32,Production I.G,"Mecha, Police, Psychological, Sci-Fi",2015-04-05,2015-06-14
2697,Hi-Speed Jecy,OVA,Light novel,12,28.0,6.25,Studio Pierrot,"Action, Sci-Fi",1989-09-05,1990-03-05
32,Neon Genesis Evangelion: The End of Evangelion,Movie,Original,1,87.0,8.48,"Gainax, Production I.G","Sci-Fi, Dementia, Psychological, Drama, Mecha",1997-07-19,1997-07-19
31647,Ponkotsuland Saga,ONA,Manga,1,4.0,4.99,Pie in The Sky,"Comedy, Parody",2015-10-24,2015-10-24
2458,Kimagure Orange☆Road OVA,OVA,Manga,8,30.0,7.57,Studio Pierrot,"Magic, Comedy, Romance, School, Drama",1989-03-01,1991-04-01
2018,Warau Hyouteki,OVA,Manga,1,50.0,6.37,Studio Pierrot,"Horror, Mystery",1987-03-21,1987-03-21
5945,Element Hunters,TV,Original,39,24.0,6.68,Heewon Entertainment,"Sci-Fi, Shounen",2009-07-04,2010-03-27
4162,Taiho Shichau zo: Nagisa no Koutsuu Yuudou,Special,Manga,1,24.0,7.21,Studio Deen,"Action, Police, Comedy, Seinen",,
8442,Maze☆Bakunetsu Jikuu: Tenpen Kyoui no Giant,Movie,Manga,1,42.0,6.15,J.C.Staff,"Adventure, Comedy, Fantasy, Mecha, Shounen",1998-04-25,1998-04-25
1949,Mahou no Chocolate,OVA,Original,1,8.0,5.34,Ishikawa Pro,"Drama, Romance",2001-08-30,2001-08-30
35756,Comic Girls,TV,4-koma manga,12,23.0,7.2,Nexus,"Slice of Life, Comedy",2018-04-05,
23897,Lovely Movie: Itoshi no Muco,TV,Manga,20,2.0,6.3,Doga Kobo,Slice of Life,2013-07-29,2013-12-23
3276,Kinnikuman: Gyakushuu! Uchuu Kakure Choujin,Movie,Manga,1,39.0,6.3,Toei Animation,"Action, Comedy, Sports, Shounen",1985-07-13,1985-07-13
1894,Yu☆Gi☆Oh!: Hikari no Pyramid,Movie,Manga,1,101.0,6.67,Studio Gallop,"Adventure, Comedy, Fantasy, Game",2004-08-13,2004-08-13
8235,Muumin (1972),TV,Book,52,25.0,6.69,Mushi Production,"Adventure, Comedy, Fantasy, Slice of Life",1972-01-09,1972-12-31
6217,Crayon Shin-chan Movie 03: Unkokusai no Yabou,Movie,Manga,1,96.0,7.11,Shin-Ei Animation,"Sci-Fi, Comedy, Historical, Seinen",1995-04-15,1995-04-15
2016,Mermaid Forest OVA,OVA,Manga,1,55.0,6.93,Studio Pierrot,"Drama, Fantasy, Horror, Mystery",1991-08-16,1991-08-16
1766,Youseiki Suikoden,OVA,Light novel,1,45.0,5.74,J.C.Staff,"Action, Martial Arts, Fantasy",1993-09-25,1993-09-25
15793,Senki Zesshou Symphogear G,TV,Original,13,23.0,7.51,Satelight,"Action, Music, Sci-Fi",2013-07-05,2013-09-27
66,Azumanga Daioh,TV,4-koma manga,26,24.0,8.04,J.C.Staff,"Slice of Life, Comedy, School",2002-04-09,2002-10-01
22547,Blade & Soul,TV,Game,13,24.0,6.2,Gonzo,"Action, Adventure, Fantasy, Martial Arts",2014-04-04,2014-06-27
5688,Gegege no Kitarou (1968),TV,Manga,65,25.0,7.03,Toei Animation,"Adventure, Comedy, Horror, Supernatural, Fantasy",1968-01-03,1969-03-30
3807,Honoo no Alpenrose: Judy & Randy,TV,Manga,20,22.0,6.96,Tatsunoko Production,"Historical, Drama, Romance, Shoujo",1985-04-08,1986-04-03
1210,NHK ni Youkoso!,TV,Novel,24,24.0,8.38,Gonzo,"Comedy, Psychological, Drama, Romance",2006-07-10,2006-12-18
1484,Youma,OVA,Manga,2,38.0,6.2,J.C.Staff,"Action, Demons, Fantasy, Horror, Supernatural",1989-05-01,1989-06-01
10298,Kaichou wa Maid-sama!: Goshujinsama to Asonjao♥,Special,Manga,1,12.0,7.41,J.C.Staff,"Comedy, School, Shoujo",2010-07-24,2010-07-24
28701,Fate/stay night: Unlimited Blade Works 2nd Season,TV,Visual novel,13,23.0,8.4,ufotable,"Action, Supernatural, Magic, Fantasy",2015-04-05,2015-06-28
23375,Minarai Diva,TV,Original,10,40.0,5.54,Yaoyorozu,Music,2014-07-14,2014-09-22
25965,Backkom 2,TV,Original,52,4.0,6.04,RG Animation Studios,"Comedy, Kids",,
2383,Cybersix,TV,Other,13,23.0,7.33,Telecom Animation Film,"Action, Adventure, Romance, Sci-Fi",1999-09-06,1999-11-29
3006,Atashin&#039;chi,TV,Manga,330,25.0,7.39,Shin-Ei Animation,"Comedy, Slice of Life",2002-04-19,2009-09-19
17777,"Saikin, Imouto no Yousu ga Chotto Okashiinda ga.",TV,Manga,12,23.0,6.41,Project No.9,"Comedy, Ecchi, Romance, Shounen, Supernatural",2014-01-04,2014-03-23
1100,Soreyuke! Uchuu Senkan Yamamoto Yohko,OVA,Novel,3,30.0,6.23,J.C.Staff,"Sci-Fi, Adventure, Comedy",1996-03-06,1996-06-05
34208,Escha Chron,OVA,Other,2,25.0,6.71,Lerche,"Sci-Fi, Music, Slice of Life",2017-07-15,2017-07-15
7108,Shikabane Hime: Puchitto,Special,Manga,1,3.0,6.29,Gainax,Comedy,2009-08-05,2009-08-05
5821,Zenmai Zamurai,TV,Original,215,10.0,4.6,A-1 Pictures,"Comedy, Kids",2006-04-03,2009-02-06
29603,Kurokan,ONA,Manga,33,12.0,6.73,Next Media Animation,Sports,2013-01-01,2018-05-11
13333,Tari Tari,TV,Original,13,24.0,7.4,P.A. Works,"Music, Slice of Life, School",2012-07-01,2012-09-23
9735,Gintama: Shinyaku Benizakura-hen,Special,Manga,1,11.0,8.33,Sunrise,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",2010-12-15,2010-12-15
1724,Saint October,TV,Original,26,25.0,6.48,Studio Comet,"Adventure, Fantasy",2007-01-05,2007-06-29
35215,Man Tou Riji,ONA,Web manga,10,7.0,6.64,"Haoliners Animation League, Studio LAN","Slice of Life, Shoujo",2013-12-25,2014-10-21
2705,Bakusou Kyoudai Let&#039;s & Go,TV,Manga,51,25.0,6.87,"Production I.G, Xebec","Adventure, Cars, Sports, Shounen",1996-01-08,1996-12-23
27737,Battle Spirits: Burning Soul,TV,Card game,51,22.0,6.94,Bandai Namco Pictures,"Action, Game, Kids",2015-04-01,2016-03-30
6171,Saint Seiya: The Lost Canvas - Meiou Shinwa,OVA,Manga,13,24.0,8.18,TMS Entertainment,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural",2009-06-24,2010-04-21
36275,Natsume Yuujinchou Roku Specials,Special,Manga,2,23.0,8.47,Shuka,"Slice of Life, Supernatural, Drama, Fantasy, Shoujo",2017-09-27,2017-10-25
36501,MahoYome Episode 0,ONA,Manga,1,0.7666666666666667,6.0,"W-Toon Studio, DMM.futureworks",Parody,2017-10-03,2017-10-03
1860,Tokyo Majin Gakuen Kenpucho: Tou,TV,Visual novel,14,24.0,7.26,"AIC Spirits, BeSTACK","Action, Horror, Supernatural, Drama, Martial Arts, Fantasy, School",2007-01-19,2007-04-20
4981,Casshern Sins,TV,Other,24,24.0,7.59,"Madhouse, Tatsunoko Production","Action, Adventure, Drama, Psychological, Sci-Fi",2008-10-02,2009-03-16
5252,One Piece: Romance Dawn Story,OVA,Manga,1,33.0,7.5,Toei Animation,"Action, Fantasy, Comedy, Super Power, Shounen",2008-11-24,2008-11-24
402,Otogi Juushi Akazukin OVA,OVA,Original,1,37.0,6.64,Madhouse,"Adventure, Comedy, Magic, Fantasy",2005-02-20,2005-02-20
8211,Dance in the Vampire Bund Recap,Special,Manga,1,24.0,6.62,Shaft,"Action, Supernatural, Vampire",2010-02-25,2010-02-25
8214,"Tekkamen wo Oe: ""d&#039;Artagnan Monogatari"" yori",Special,Novel,1,25.0,6.26,Studio Gallop,"Action, Historical",1987-05-05,1987-05-05
30010,Frame Arms: A Violent Struggle,OVA,Other,1,5.0,4.92,Studio A-CAT,Mecha,2015-05-31,2015-05-31
36969,Oshiri Tantei: Mina to Machi no Tuk-tuk Chase,ONA,Picture book,1,5.0,4.08,Toei Animation,"Comedy, Kids, Mystery",2017-08-02,2017-08-02
71,Full Metal Panic!,TV,Light novel,24,24.0,7.75,Gonzo,"Action, Military, Sci-Fi, Comedy, Mecha",2002-01-08,2002-06-18
3449,Kamichu! Specials,Special,Original,4,26.0,7.57,Brain&#039;s Base,"Slice of Life, Comedy, Supernatural, Drama",2005-11-23,2006-03-29
22465,KutsuDaru.,TV,Manga,48,9.0,5.97,Egg,"Fantasy, Kids, School, Slice of Life",2014-04-02,2015-09-16
2093,Pops,OVA,Manga,1,30.0,5.86,Madhouse,"Romance, Shoujo, Slice of Life",1993-06-25,1993-06-25
485,Damekko Doubutsu,TV,4-koma manga,26,5.0,7.38,Magic Bus,"Slice of Life, Comedy",2005-01-17,2005-02-21
28497,Rokka no Yuusha,TV,Light novel,12,24.0,7.53,Passione,"Action, Adventure, Fantasy, Magic, Mystery",2015-07-05,2015-09-20
